"type"," activeFrom"," activeTo"," user"," description"," publicDescription","  lat"," lon"
"incident","2013-08-10 16:58:00.0","2013-08-10 17:25:00.0","Alfredo","D- collision between taxi and private vehicle ; A- S. Osmeña St. / Near Pier 4 ; R - taxi, private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Taxi and Private Vehicle","10.303550870240649","123.91276717185974"
"incident","2013-08-10 14:15:00.0","2013-08-10 14:31:00.0","ivan","D- collision between toyota vios, multicab and owner type van; A- J. Luna near Andok's Chicken; R- toyota vios, multicab, owner type van; I- 0; ID- 0; F- 0; FD- 0; N-","collision between toyota vios, multicab and owner type van","10.314095960307538","123.91484856605528"
"incident","2013-08-10 18:10:00.0","2013-08-10 18:43:00.0","Alfredo","D- collision between taxi and motorcycle ; A- N. Bacalso Ave. / Near FOODAH ; R - taxi, motorcycle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Taxi and Motorcycle","10.289775221135466","123.87243747711183"
"incident","2013-08-10 17:29:00.0","2013-08-10 18:10:00.0","Alfredo","D- collision between motorcycle and private vehicle ; A- Bacayan / Infront Villa Del Rio 1 ; R - motorcycle, private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Motorcycle and Private Vehicle","10.380419525881809","123.92068505287169"
"incident","2013-08-11 12:29:00.0","2013-08-11 12:50:00.0","ivan","D- collision between a tartanilla and pedestrian; A- Spolarium St. near Sto. Nino Chapel; R- tartanilla, pedestrian; I- 1; ID- 4 M; F- 0; FD- 0; N-","collision between a tartanilla and pedestrian","10.292044813914693","123.88630986213684"
"incident","2013-08-11 12:51:00.0","2013-08-11 13:14:00.0","ivan","D- collision between a motorcycle and tricycle; A- V. Rama/ Alcantara intersection; R- motorcycle, tricycle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a motorcycle and tricycle","10.298515702757973","123.8877260684967"
"incident","2013-08-11 12:41:00.0","2013-08-11 13:06:00.0","ivan","D- collision between a tamarraw fx and government property; R- tamarraw fx, government property; I- 0; ID- 0; F- 0; FD- 0; N- ","collision between a tamarraw fx and government property","10.325664541709083","123.90772461891173"
"incident","2013-08-11 14:40:00.0","2013-08-11 15:04:00.0","ivan","D- collision between a crosswind and taxi; A- IT Park, Jose Ma. del Mar St. near JP Morgan Bldg.; R- crosswind, taxi; I-1; ID- 17 F; F- 0; FD- 0; N-","collision between a crosswind and taxi","10.335353956683637","123.91040682792664"
"incident","2013-08-09 16:45:00.0","2013-08-09 17:06:00.0","erwin","D- Collision between taxi and PUJ ; A- Osmena Blvd. relo Side ; R- Taxi, PUJ ; I- 0 ; F- 0 ; N- ","","10.309155962065198","123.89344453811646"
"incident","2013-08-09 17:05:00.0","2013-08-09 17:22:00.0","erwin","D- collision between both automobile ; A- gorordo near mormons church ; R- both automobile ; I- 0 ; F- 0 ; N- ","collision between both Automobile","10.327416680262282","123.89777898788454"
"incident","2013-08-09 19:10:00.0","2013-08-09 19:29:00.0","erwin","D- collision between both PUJ ; A- V.Rama ave. near petron gas station ; R- PUJ,PUJ ; I- 0 ; F- 0 ; N- ","collision between both PUJ","10.32623451556285","123.88236165046692"
"incident","2013-08-09 20:30:00.0","2013-08-09 20:52:00.0","erwin","D- collision between taxi and bicycle ; A- maxilom ave. near USC boys high ; R- taxi, bicycle ; I-0 ; F- 0 ; N- ","collision between taxi and bicycle","10.311457081998814","123.90110492706299"
"incident","2013-08-10 08:52:00.0","2013-08-10 09:14:00.0","ivan","D- collision between an automobile and PUJ; A- Urgello at Aznar Colliseum; R- PUJ, automobile; I- 0; ID- 0; F- 0; FD- 0; N-","collision between an automobile and PUJ","10.303772542432354","123.88971090316771"
"incident","2013-08-10 10:50:00.0","2013-08-10 11:15:00.0","ivan","D- collision between a PUJ and automobile; A- Cabahug/F. Cabahug intersection; R- automobile, PUJ; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a PUJ and automobile","10.312744857376304","123.92148971557617"
"incident","2013-08-09 18:28:00.0","2013-08-09 19:14:00.0","erwin","D- collision between motorcycle and BMW sedan ; A- transcentral hi-way busay near Tops ; R- motorcycle, BMW sedan ; I- 1 ; I.D.- ? ; F- 0 ; N- ","collision between Motorcycle and BMW sedan","10.378625470222083","123.87366056442261"
"incident","2013-08-10 12:00:00.0","2013-08-10 12:28:00.0","ivan","D- collision between a taxi and motorcycle; A- Banilad infront UC Banilad country mall; R- taxi, motorcycle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a taxi and motorcycle","10.339459729767182","123.91162991523741"
"incident","2013-08-10 14:21:00.0","2013-08-10 14:36:00.0","ivan","D- collision between both motorcycle; A- Gov. Cuenco, Banilad infront Banilad Town Center; R- motorcycle, motorcycle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between both motorcycle","10.341106245797148","123.91190886497496"
"incident","2013-08-11 11:12:00.0","2013-08-11 11:29:00.0","ivan","D- collision between a PUJ and motorcycle; A- F. Llamas, Tisa near Tita Gwapa Bakery; R- PUJ, motorcycle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a PUJ and motorcycle","10.294831640392308","123.86993765830995"
"incident","2013-08-11 15:22:00.0","2013-08-11 15:40:00.0","Alfredo","D- Turn-Turtle private vehicle ; A- SRP / Near ABC Building ( Going South) ; R - private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Turn Turtle Private Vehicle","10.268873088233402","123.87932538986207"
"incident","2013-08-09 17:36:00.0","2013-08-09 17:56:00.0","erwin","D- collision between motorcycle and VECO post ; A- tisa rivaridge ; R- motorcycle, VECO post ; I- 1 ; I.D.- 27 M ; F- 0 ; N-  ","collision between motorcycle and VECO post","10.303371421209347","123.87189030647278"
"incident","2013-08-09 22:10:00.0","2013-08-09 22:28:00.0","erwin","D- collision between both automobile ; A- gorodo/ salinas drive near JY square ; R- automobile, automobile ; I- 0 ; F- 0 ; N- ","collision between  both automobile","10.33087870845491","123.89848709106444"
"incident","2013-08-10 09:34:00.0","2013-08-10 09:53:00.0","ivan","D- collision between a PUJ and private vehicle; A- Katipunan/ La Paloma near Cheverz; R- PUJ, private vehicle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a private vehicle and PUJ","10.30029966018455","123.87581706047057"
"incident","2013-08-10 11:12:00.0","2013-08-10 11:28:00.0","ivan","D- collision between a truck and PUJ; A- S. Osmena/ Palma St. intersection; R- truck, PUJ; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a truck and PUJ","10.297196201126537","123.90766024589539"
"incident","2013-08-10 12:51:00.0","2013-08-10 13:15:00.0","ivan","D- collision between a truck and taxi; A- Tigbao, Talamban; R- Truck, Taxi; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a truck and taxi","10.378878749291935","123.92024517059325"
"incident","2013-08-10 15:20:00.0","2013-08-10 15:50:00.0","Alfredo","D- collision between truck and pedestrian ; A- Inayawan Dumpsite ; R - truck, pedestrian ; I - 1 ; ID- slight injuries ; F- none ; FD - none ; N – none ;","Collision between Truck and Pedestrian","10.265938233652571","123.86670827865599"
"incident","2013-08-10 15:31:00.0","2013-08-10 15:40:00.0","Alfredo","D- collision between Van and L300 ; A- Plaridel St. / Ong king-king ; R - Van, L300 ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Van and L300","10.294662742518703","123.90008568763733"
"incident","2013-08-11 15:34:00.0","2013-08-11 15:55:00.0","Alfredo","D- collision between motorcycle and taxi ; A- P. Del Rosario St. / Don Pedro Cui ; R - taxi, motorcycle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Motorcycle and Taxi","10.301101909938067","123.89965653419493"
"incident","2013-08-11 17:10:00.0","2013-08-11 17:20:00.0","Alfredo","D- Self Accident Motorcycle ; A- SRP / Near ABC Office ; R - motorcycle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Self Accident (Motorcycle)","10.268873088233402","123.87931466102599"
"incident","2013-08-11 08:41:00.0","2013-08-11 09:00:00.0","ivan","D- collision between a pedestrian and PUJ; A- South Road/ Cabreros intersection; R- PUJ, pedestrian; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a PUJ and pesdestrian","10.289521870231106","123.86958360671997"
"incident","2013-08-11 17:57:00.0","2013-08-11 18:20:00.0","Alfredo","D- collision between taxi and Elf ; A- Fuente Rotunda / Near Rose Pharmacy ; R - taxi, private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Taxi and Elf","10.310412080076121","123.8934338092804"
"incident","2013-08-11 19:29:00.0","2013-08-11 20:00:00.0","Alfredo","D- collision between motorcycle and private vehicle ; A- Andres Abellana St. / Bataan St ; R - motorcycle, private vehicle ; I - 1 ; ID- slight injuries ; F- none ; FD - none ; N – none ;","Collision between Motorcycle and Private Vehicle","10.317895906213618","123.8876187801361"
"incident","2013-08-11 17:04:00.0","2013-08-11 17:21:00.0","Alfredo","D- collision between motorcycle and taxi ; A- Bohol Ave. / Infront Metro Ayala ; R - motorcycle, taxi ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Motorcycle and Taxi","10.317864240187292","123.90343308448792"
"incident","2013-08-11 17:16:00.0","2013-08-11 17:23:00.0","Alfredo","D- collision between taxi and private vehicle ; A- F.Llamas St. / Sabellano St. ; R - taxi, private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Taxi and Private Vehicle","10.294229941304827","123.87002348899841"
"incident","2013-08-11 16:40:00.0","2013-08-11 17:10:00.0","Alfredo","D- collision between motorcycle and pedestrian ; A- Escario st. / Near Solid Enterprises Inc. ; R - motorcycle, pedestrian ; I - 1 ; ID- slight injuries ; F- none ; FD - none ; N – none ;","Collision between Motorcycle and Pedestrian","10.318307564266002","123.8988947868347"
"incident","2013-08-12 01:46:00.0","2013-08-12 02:15:00.0","kieth","D- collision between a two motorcycle; A- maxilom, mj cuenco; R- two motorcycle; I- 1; ID- male?; F- 0; FD- 0; N-","collision between a two motorcycle","10.308733736398835","123.90719890594481"
"incident","2013-08-12 10:23:00.0","2013-08-12 10:55:00.0","ivan","D- collision between a motorcycle and multicab; A- Banawa near Forest Hill road leading to Good Sheperd; R- motorcycle, multicab; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a multicab and motorcycle","10.312575969102237","123.87815594673155"
"incident","2013-08-12 10:49:00.0","2013-08-12 11:05:00.0","ivan","D- collision between a taxi and private vehicle; A- N. Bacalso infront Grand Orchard South; R- taxi, private; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a taxi and private vehicle","10.289901896511381","123.87277007102966"
"incident","2013-08-12 11:19:00.0","2013-08-12 11:41:00.0","ivan","D- collision between a pedestrian and motorcycle; A- Colon infront Collonade; R- motorcycle, pedestrian; I- 1; ID- 19 F; F- 0; FD- 0","collision between a motorcycle and pedestrian","10.297037860559751","123.89968872070312"
"incident","2013-08-12 12:27:00.0","2013-08-12 12:43:00.0","ivan","D- collision between both bus; A- N. Bacalso inside South Bus Terminal; R- bus, bus; I- 0; ID- 0; F-0; FD- 0; N-","collision between both Bus","10.297966790749957","123.8934552669525"
"incident","2013-08-12 13:23:00.0","2013-08-12 13:40:00.0","ivan","D- collision between toyota avanza and taxi; A- Katipunan Labangon near La Paloma Vill.; R- Toyota avanza, Taxi; I- 0; ID- 0; F- 0; FD- 0; N-","Avanza collided with Taxi","10.30020465678906","123.87608528137207"
"incident","2013-08-12 18:08:00.0","2013-08-12 18:24:00.0","erwin","D-collision between both private vehicles ; A- LA guardia lahug near la guardia Flat condo ; R- both private vehicles ; I- none ; F- none ; N- ","collision between both private vehicles","10.330002650046042","123.90260696411131"
"incident","2013-08-12 15:35:00.0","2013-08-12 16:21:00.0","erwin","D- collision between tSUV and Isuzu  ; A- cebu int'l. school near gate ; R - SUV, Isuzu ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","","10.402390595827098","123.91963362693787"
"incident","2013-08-12 08:51:00.0","2013-08-12 09:04:00.0","ivan","D- collision between a PUJ and multicab; A- Don Gil Garcia/ Escario intersection; R- PUJ, multicab; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a multicab and PUJ","10.31599593899461","123.89027953147887"
"incident","2013-08-12 09:03:00.0","2013-08-12 09:27:00.0","ivan","D- collision between two PUJ; A- Sanciangko/ Leon Kilat intersection; R- PUJ, PUJ; I- 0; ID- 0; F- 0; FD- 0; N-","collision between two PUJ","10.297227869230351","123.89605164527893"
"incident","2013-08-12 09:02:00.0","2013-08-12 09:30:00.0","ivan","D- collision between a private vehicle and motorcycle; A- Veteran's Drive near Betania Retreat House; R- motorcycle, private vehicle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a motorcycle and private vehicle","10.338267055713125","123.89666318893433"
"incident","2013-08-12 11:22:00.0","2013-08-12 11:41:00.0","kieth","D- collision between pedestrian and multicab; A- magallanes, visayan; R- pedestrian, multicab; I - 1; ID- 57 F; F- 0; FD- 0; N-","collision between a pedestrian and multicab","10.293776027198657","123.89797210693358"
"incident","2013-08-12 12:55:00.0","2013-08-12 13:10:00.0","ivan","D- collision between a PUJ and private vehicle; A- T. Padilla ext. near Cinapro; R- PUJ, private vehicle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a puj and private vehicle","10.301851378257986","123.9099133014679"
"incident","2013-08-12 13:53:00.0","2013-08-12 14:09:00.0","ivan","D- collision between a pajero and taxi; A- Fuente Oval infront Robinson's; R- pajero, taxi; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a pajero and taxi","10.309356519058463","123.8936161994934"
"incident","2013-08-12 13:42:00.0","2013-08-12 14:08:00.0","ivan","D- collision between both taxi; A- Gov. Cuenco Nasipit near road leading to Family Park; R- taxi, taxi; I- 1; ID- 32 M; F- 0; FD- 0; N-","collision between both taxi","10.354658011170999","123.91461253166197"
"incident","2013-08-12 14:19:00.0","2013-08-12 15:43:00.0","ivan","D- collision between a pick-up and kia; A- Pit-os road leading to Cabahangan; R- pick-up, motorcycle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a pick-up and motorcycle","10.396882144186186","123.92166137695311"
"-","2013-08-12 16:04:55.43",,"erwin",,"intercepted by T/E Marikit",
"incident","2013-08-11 07:04:00.0","2013-08-12 07:16:00.0","kieth","D- collision between two motorcycle; A- v. rama, b. rodriquez; R-two motorcycle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between two motorcycle","10.30795261742411","123.88672828674315"
"incident","2013-08-12 07:38:00.0","2013-08-12 07:45:00.0","ivan","D- collision between a PUJ and bicycle; A- N. Bacalso near Asia Glass; R- PUJ, bicycle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between puj and bicycle","10.296826739680371","123.88638496398926"
"incident","2013-08-12 08:49:00.0","2013-08-12 09:03:00.0","kieth","D- collision between private vehicle and motorcycle; A- bayanihan, south road; R- private vehicle, motorcycle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between private a private vehicle and motorcycle","10.286925011736349","123.86265277862549"
"incident","2013-08-12 04:30:00.0","2013-08-12 05:36:00.0","kieth","D- collision between a motorcycle and auto and van; A- gov. cuenco, holiday and spa; R- motorcycle, auto, van; I - 0; ID -0 ; F- 0; FD- 0; N-","collision between a motorcycle and auto and van","10.330266523317706","123.90967726707458"
"incident","2013-08-12 09:14:00.0","2013-08-12 09:31:00.0","ivan","D- collision between a PUJ and private vehicle; A- Archbishop Reyes infront TESDA; R- PUJ, private vehicle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a PUJ and private vehicle","10.325854533108457","123.90751004219055"
"incident","2013-08-12 10:08:00.0","2013-08-12 10:15:00.0","ivan","D- collision between a PUJ and Private Vehicle; A- South Road/ St. Jude intersection; R- PUJ, Private vehicle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a PUJ and private vehicle","10.273539239798604","123.84942412376402"
"incident","2013-08-12 10:30:00.0","2013-08-12 10:55:00.0","kieth","D- collision between a private vehicle and taxi; A- pardo church; R- private vehicle, taxi; I- 0; ID- 0; F- 0; FD- 0; N- ","collision between a private vehicle and taxi","10.279662139618905","123.8555073738098"
"incident","2013-08-12 10:39:00.0","2013-08-12 10:53:00.0","ivan","D- collision between a taxi and motorcycle; A- Osmena Blvd infront SSS; R- motorcycle, taxi; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a taxi and motorcycle","10.298526258748753","123.89713525772095"
"incident","2013-08-12 11:35:00.0","2013-08-12 11:53:00.0","ivan","D- collision between a honda and motorcycle; A- Escario near Shell Gas Station; R- honda, motorcycle; I- 0; ID- 0; F- 0; FD- 0; N-","Collision between a private car and a Motorcycle","10.317610911861944","123.89519333839415"
"incident","2013-08-12 14:07:00.0","2013-08-12 14:25:00.0","ivan","D- collision between both private vehicle; A- Nasipit USC parking lot; R- private, private; I- 0; ID- 0; F- 0; FD- 0; N-","collision between both private vehicle","10.35290602460684","123.91386151313782"
"incident","2013-08-12 17:34:00.0","2013-08-12 18:06:00.0","erwin","D- collision between taxi and motorcycle ; A- echavez / lorega ; R- taxi, motorcycle ; I-none ; F- none ; N- ","collision between taxi and motorcycle ","10.308015951467178","123.903089761734"
"incident","2013-08-12 05:38:00.0","2013-08-13 06:13:00.0","napoleon","D- collision betweenMC and auto ; A-Gorordo escario ; R- MC, auto ; I- 1 ; ID- male,36 ; F-0 ; FD- 0 ","collision between a taxi and auto","10.318381451551724","123.90011787414551"
"incident","2013-08-13 07:22:00.0","2013-08-13 07:51:00.0","kieth","D- collision between a motorcycle and auto; A- doña rita vill.,nasipit; R- motorcycle, auto; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a motorcycle and auto","10.350573545378877","123.9135181903839"
"incident","2013-08-13 14:45:00.0","2013-08-13 15:08:00.0","kieth","D- collision between a motorcycle and puj; A- citi link, n. bacalso; R- motorcycle, puj; I -0 ; ID- 0; F- 0; FD- 0; N-","collision between motorcycle and puj","10.297407321758584","123.89014005661011"
"incident","2013-08-14 09:01:00.0","2013-08-14 09:23:00.0","kieth","D- collision between a two multicab; A- n. bacalso, petron; R- two multicab; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a two multicab","10.29222426939153","123.8789713382721"
"incident","2013-08-14 08:10:00.0","2013-08-14 08:42:00.0","kieth","D- collision between a auto and taxi; A- n. bacalso, south bus terminal; R- auto, taxi; I- 0; ID- 0; F- 0; FD- 0; N- ","collision between a auto and taxi","10.298568482708378","123.89459252357481"
"incident","2013-08-14 08:26:00.0","2013-08-14 08:49:00.0","kieth","D- collision between two motorcycle and puj; A- miñoza st., talamban; R- two motorcycle, puj; I - 0; ID- 0; F- 0; FD- 0; N-","collision between two motorcycle and puj","10.371618001322464","123.91726255416869"
"incident","2013-08-12 07:10:00.0","2013-08-13 07:24:00.0","kieth","D- collision between a private sedan and taxi; A- f. ramos, v. ranudo; R- private sedan, taxi; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a private sedan and taxi","10.307013160956604","123.89662027359009"
"incident","2013-08-13 08:22:00.0","2013-08-13 08:48:00.0","kieth","D-collision between a two private vehicle; A- vic enterprises, mj. cuenco; R- two private vehicle; I- 0; ID- 0; F- 0; FD-0; N-","collision between two private vehicle","10.31732591725219","123.9179277420044"
"incident","2013-08-13 13:54:00.0","2013-08-13 14:14:00.0","kieth","D- collision a between auto and taxi; A- usc boy high, gen. maxilom; R- auto, taxi; I-0; ID-0; F-0; FD-0; N-","collision between a taxi and auto","10.311509859781708","123.90141606330872"
"incident","2013-08-13 18:34:00.0","2013-08-13 18:53:00.0","erwin","D- collision between isuzu d-max and automobile ; A- salinas drive near metro sports ; R- isuzu d-max, automobile ; I- none ; F- none ; N- ","collision between isuzu D-max  and automobile. ","10.327965540933347","123.90411972999573"
"incident","2013-08-13 16:48:00.0","2013-08-13 16:58:00.0","erwin","D- collision between tricycle and PUJ ; A- Salinas drive / Edison st. ; R- tricycle, PUJ ; I- none ; F- none ; N- ","collision between Tricycle and PUJ","10.330160974035625","123.90012860298157"
"incident","2013-08-14 07:09:00.0","2013-08-14 07:35:00.0","kieth","D- collision between a bike and pedestrian; A- mambaling, srp; R- bike, pedestrian; I- 0; ID- 0;F- 0; FD- 0; N-","collision between bike and pedestrian","10.28578492077093","123.88006567955017"
"incident","2013-08-14 12:47:00.0","2013-08-14 13:09:00.0","kieth","D- collision between a auto and taxi; A- maxilom, j. osmeña; R- auto, taxi; I - 0; ID- 0; F- 0; FD- 0; N-","collision between a auto and taxi","10.310232634952689","123.89538645744322"
"incident","2013-08-13 14:09:00.0","2013-08-13 14:23:00.0","kieth","D- collision between a two private vehicle; A- capitol, g. garcia; R- two private vehicle; I- 0; ID- 0; F- 0; FD-0; N- ","collision between a two private vehicle","10.316038160612964","123.890300989151"
"incident","2013-08-13 16:36:00.0","2013-08-13 16:52:00.0","erwin","D- collision between PUJ and Toyota Revo ; A- cardinal rosales near CCTN ; R- PUJ, Toyota Revo ; I- none ; F- None ; ","collision between PUJ and Toyota Revo ","10.319574201049619","123.90907645225525"
"incident","2013-08-13 16:54:00.0","2013-08-13 17:19:00.0","erwin","D- collision between both PUJ ; A- macopa / jumalon ; R- PUJ, PUJ ; I- none ; F- none ; N- ","collision between both PUJ","10.291612009109448","123.86595726013184"
"incident","2013-08-13 17:50:00.0","2013-08-13 18:12:00.0","erwin","D- collision between honda civic and multicab ; A- escario near DYHP station ; R- honda civic, multicab ;  I- none ; F- none   ; N- ","collision between honda cvic and multicab","10.316597596521502","123.89211416244507"
"incident","2013-08-13 17:00:00.0","2013-08-13 17:24:00.0","erwin","D- collision between motorcycle and multicab ; A- escario / tojong ; I- 1 ; I.D. 37 M ; F- none ; N- ","collision between motorcycle and Multicab","10.319141434055267","123.90127658843993"
"incident","2013-08-14 08:34:00.0","2013-08-14 08:51:00.0","kieth","D- collision between a taxi and motorcycle; A- b. rodriquez; R- taxi, motorcycle; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a taxi and motorcycle","10.308100396838151","123.88928174972534"
"incident","2013-08-14 07:13:00.0","2013-08-14 07:39:00.0","kieth","D- collision between a bike and puj; A- shell, mj cuenco; R- bike, puj; I - 1; ID- ?, male; F- 0; FD- 0; N-","collision between a bike and puj","10.310327635324898","123.90846490859985"
"incident","2013-08-12 15:27:00.0","2013-08-12 15:45:00.0","Alfredo","D- collision between taxi and private vehicle ; A- Osmeña Blvd. / Infront Crown Regency ; R - taxi, private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Taxi and Private Vehicle","10.308438178095631","123.89365911483763"
"incident","2013-08-14 08:37:00.0","2013-08-14 08:58:00.0","kieth","D- collision between two motorcycle; A- quiot pardo, san carlos high; R- two motorcycle; I - 0; ID- 0; F- 0; FD- 0; N-","collision between two motorcycle","10.292245381793853","123.85986328124999"
"incident","2013-08-12 15:27:00.0","2013-08-12 15:45:00.0","Alfredo","D- collision between both PUJ ; A- Colon St. / Infront Mercury Drug ; R - both PUJ ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between both PUJ","10.295760577080578","123.89740347862242"
"incident","2013-08-12 16:11:00.0","2013-08-12 16:29:00.0","Alfredo","D- collision between truck and V-hire ; A- S. Osmeña St. / C.I.P. ; R - truck, v-hire ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Truck and V-Hire","10.312301525463722","123.92343163490294"
"incident","2013-08-12 17:59:00.0","2013-08-12 18:05:00.0","Alfredo","D- collision between both private vehicle ; A- Acrhbishop Reyes St. / Pag-ibig Fly-over ; R - both private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between both Private Vehicle","10.321474146665002","123.90454888343811"
"incident","2013-08-13 19:28:00.0","2013-08-13 19:45:00.0","Alfredo","D- collision between both private vehicle ; A- Fuente Rotunda / Near MCDO ; R - both private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between both Private Vehicle","10.31046485803415","123.89310121536253"
"incident","2013-08-14 14:50:00.0","2013-08-14 15:02:00.0","kieth","D- collision between a van and taxi; A t. padilla ext./ federal; R- van, taxi; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a van and taxi","10.301798598857143","123.91011714935303"
"incident","2013-08-14 14:21:00.0","2013-08-14 14:53:00.0","kieth","D- collision between a taxi and motorcycle; A- arch. reyes, elizabeth hotel; R- taxi, motorcycle; I- 0; ID-0; F- 0; FD- 0; N-","collision between a taxi and motorcycle","10.316502598041076","123.90204906463624"
"incident","2013-08-14 14:21:00.0","2013-08-14 14:49:00.0","kieth","D- collision between a truck and auto; A- c. borces, j. luna; R- truck, auto; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a truck and auto","10.315542056239623","123.9138078689575"
"incident","2013-08-14 12:28:00.0","2013-08-14 12:51:00.0","kieth","D- collision between two puj; A- mj cuenco; R- two puj; I- 0; ID- 0; F- 0; FD- 0; N-","collision between two puj","10.3102009681556","123.90831470489502"
"incident","2013-08-14 15:33:00.0","2013-08-14 15:50:00.0","Alfredo","D- collision between PUJ and private vehicle ; A- V. Gullas St. / Back Gaisano Main ; R - PUJ, private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between PUJ and Private Vehicle","10.296858407821283","123.90156626701355"
"incident","2013-08-14 16:41:00.0","2013-08-14 17:00:00.0","Alfredo","D- collision between motorcycle and pedestrian ; A- P. Del Rosario St. / ACT ; R - motorcycle, pedestrian ; I - 1 ; ID- 1 ; F- none ; FD - none ; N – none ;","Collision between Motorcycle and Pedestrian","10.299043501864547","123.8958477973938"
"incident","2013-08-12 18:45:00.0","2013-08-12 18:55:00.0","Alfredo","D- collision between taxi and private vehicle ; A- MJ Cuenco Ave. / Near Shell ; R - taxi, private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Taxi and Private Vehicle","10.309852633177353","123.90801429748535"
"incident","2013-08-13 19:12:00.0","2013-08-13 19:30:00.0","Alfredo","D- collision between PUJ and private vehicle ; A- Osmeña Blvd. / Infront Capitol ; R - puj, private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between PUJ and Private Vehicle","10.316238713222802","123.89090180397034"
"incident","2013-08-14 14:37:00.0","2013-08-14 14:59:00.0","kieth","D- collision between a taxi and motorcycle; A- sto. niño, osmeña blvd; R- taxi and motorcycle; I - 0; ID- 0; F- 0; FD- 0; N-","collision between a taxi and motorcycle","10.294694410876897","123.90197396278381"
"incident","2013-08-14 16:24:00.0","2013-08-14 16:50:00.0","Alfredo","D- collision between both PUJ ; A- Tres de Abril St. / Daclan Compound ; R - both PUJ ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between both PUJ","10.297396765730337","123.87834906578063"
"incident","2013-08-14 16:51:00.0","2013-08-14 17:14:00.0","Alfredo","D- collision between motorcycle and PUJ ; A- F. Cabahug St. / Near GP Gas Station ; R - motorcycle, PUJ ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Motorcycle and PUJ","10.326171185185665","123.92005205154418"
"incident","2013-08-14 18:00:00.0","2013-08-14 18:25:00.0","Alfredo","D- collision between motorcycle and private vehicle ; A- Gov. Cuenco Ave. / Near Chevrolet ; R - motorcycle, private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Motorcycle and Private Vehicle","10.337464900704642","123.91127586364746"
"incident","2013-08-14 18:23:00.0","2013-08-14 18:40:00.0","Alfredo","D- collision between taxi and private vehicle ; A- Cardinal Rosales Ave. / Near Marriot Hotel ; R - taxi, private vehicle ; I - none ; ID- none ; F- none ; FD - none ; N – none ;","Collision between Taxi and Private Vehicle","10.3176320225635","123.90724182128905"
